Event	ID	Name			Wwise Object Path	Notes
	175712174	Play_sfx_pas_testing_machine_reattach_freddy_head_clickIn			\Default Work Unit\Hours\Hour5\Play_sfx_pas_testing_machine_reattach_freddy_head_clickIn	
	182054621	Play_sfx_gregory_inventory_item_equip_putAway			\Default Work Unit\General\Play_sfx_gregory_inventory_item_equip_putAway	
	194995597	Play_sfx_kitchenOffice_computer_on_lp			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_computer_on_lp	
	205416844	Play_sfx_sting_general			\Default Work Unit\General\Play_sfx_sting_general	
	209491587	Play_sfx_upgradeMachine_screen_glitch_lp			\Default Work Unit\Hours\Hour2\Play_sfx_upgradeMachine_screen_glitch_lp	
	221638681	Play_sfx_jumpScare_sewer			\Default Work Unit\General\Jumpscare\Play_sfx_jumpScare_sewer	
	236316323	Play_sfx_dynObj_softWedge			\Default Work Unit\General\DynObj\Play_sfx_dynObj_softWedge	
	239250967	Play_mus_FreddysFanfare_80sSynth_elevator			\Default Work Unit\MusicStreaming\Play_mus_FreddysFanfare_80sSynth_elevator	
	261087767	Play_sfx_arcade_breaker_flip			\Default Work Unit\Hours\Hour7\Play_sfx_arcade_breaker_flip	
	266485291	Play_sfx_gatorGolf_gatorHead_retract			\Default Work Unit\Hours\Hour6\Play_sfx_gatorGolf_gatorHead_retract	
	267029668	Play_sfx_atrium_spotlight_enter_sting			\Default Work Unit\Hours\Hour4\Play_sfx_atrium_spotlight_enter_sting	
	272511605	Play_amb_emitter_speaker_hiss			\Default Work Unit\General\Emitters\Play_amb_emitter_speaker_hiss	
	273976014	Play_sfx_ventGrate_freddy_grab			\Default Work Unit\Hours\Hour4\Play_sfx_ventGrate_freddy_grab	
	275295778	Play_LightsOn			\Default Work Unit\General\Play_LightsOn	
	281370856	Play_sfx_pas_freddy_eye_replace_clickIn			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_eye_replace_clickIn	
	283189508	Play_sfx_door_elevator_sinkhole_close			\Default Work Unit\Hours\Hour7\Play_sfx_door_elevator_sinkhole_close	
	285279142	Play_fly_monty_shattered_bodyfall			\Default Work Unit\Hours\Overtime\Play_fly_monty_shattered_bodyfall	
	293238591	Play_sfx_mazercise_maze_lever_up_near			\Default Work Unit\Hours\Hour6\Play_sfx_mazercise_maze_lever_up_near	
	304627224	Play_sfx_driverAssist_bot_head_use			\Default Work Unit\Hours\Hour7\Play_sfx_driverAssist_bot_head_use	
	311481050	Play_amb_emitter_kitchen_faucet_drips			\Default Work Unit\General\Emitters\Play_amb_emitter_kitchen_faucet_drips	
	316032236	Play_sfx_pas_freddy_ears_remove			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_ears_remove	
	325215638	Play_sfx_door_chainFence_vanessaSequence			\Default Work Unit\General\Doors\Play_sfx_door_chainFence_vanessaSequence	
	333488426	Play_sfx_burntrap_hackFreddy_activate			\Default Work Unit\Hours\Overtime\Play_sfx_burntrap_hackFreddy_activate	
	344811889	Play_sfx_rechargeStation_flashlight_activate_cancel			\Default Work Unit\General\FlashlightRecharge\Play_sfx_rechargeStation_flashlight_activate_cancel	
	347587649	SaveGameState_end			\Default Work Unit\General\_States\SaveGameState_end	
	356059693	Stop_sfx_prizeCounter_timer_beep			\Default Work Unit\Hours\Hour3\Stop_sfx_prizeCounter_timer_beep	
	359292762	Play_sfx_tangle_tentacle_bump_freddy_int			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_tentacle_bump_freddy_int	
	360857888	Play_Gregory_Flashlight_On			\Default Work Unit\General\Play_Gregory_Flashlight_On	
	376844784	UnPauseGame			\Default Work Unit\General\_States\UnPauseGame	
	398465474	Play_sfx_door_elevator_close			\Default Work Unit\Hours\Hour3\Play_sfx_door_elevator_close	
	403146157	Play_hour4_elevatorDescend_automation			\Default Work Unit\Hours\Hour4\Play_hour4_elevatorDescend_automation	
	419237303	Play_sfx_pas_freddy_eye_remove_clickOut			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_eye_remove_clickOut	
	428107087	Play_sfx_hidingSpot_kiosk_botClose			\Default Work Unit\General\HidingSpots\Play_sfx_hidingSpot_kiosk_botClose	
	429502217	Play_sfx_elevator_sinkhole_run_lp			\Default Work Unit\Hours\Hour7\Play_sfx_elevator_sinkhole_run_lp	
	429560537	Play_mus_FreddysFanfare_80sSynth_elevator_sinkhole			\Default Work Unit\MusicStreaming\Play_mus_FreddysFanfare_80sSynth_elevator_sinkhole	
	446163596	Play_sfx_pas_testing_machine_reattach_freddy_hat_mvmt			\Default Work Unit\Hours\Hour5\Play_sfx_pas_testing_machine_reattach_freddy_hat_mvmt	
	451414187	Play_sfx_mazercise_maze_button_down_far			\Default Work Unit\Hours\Hour6\Play_sfx_mazercise_maze_button_down_far	
	480246151	Stop_sfx_burntrap_hackFreddy_lp			\Default Work Unit\Hours\Overtime\Stop_sfx_burntrap_hackFreddy_lp	
	483043004	Play_LightsOff_daycare			\Default Work Unit\General\Play_LightsOff_daycare	
	483350649	Play_UI_CardOpen			\Default Work Unit\General\Play_UI_CardOpen	
	496357106	Play_sfx_pas_freddyVoicebox_remove_mvmt			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddyVoicebox_remove_mvmt	
	505435595	Play_greenRoomBall_physics			\Default Work Unit\General\DynObj\Play_greenRoomBall_physics	
	506651184	Play_sfx_noisemaker_giantMugs_piece_scrape			\Default Work Unit\General\DynObj\Play_sfx_noisemaker_giantMugs_piece_scrape	
	512659650	Play_sfx_hidingSpot_stroller_exit			\Default Work Unit\General\HidingSpots\Play_sfx_hidingSpot_stroller_exit	
	516508401	Play_sfx_pas_freddy_hand_replace_mvmt			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_hand_replace_mvmt	
	517547292	OutsideFreddy			\Default Work Unit\General\_States\OutsideFreddy	
	528733402	Play_sfx_door_warehouse_sliding_close_end			\Default Work Unit\General\Doors\Play_sfx_door_warehouse_sliding_close_end	
	532399965	Play_sfx_beverageCart_locker_exit			\Default Work Unit\General\HidingSpots\Play_sfx_beverageCart_locker_exit	
	559484051	InitializeAudio			\Default Work Unit\General\_States\InitializeAudio	
	566723060	Play_cine_chicaKitchen_spotted			\Default Work Unit\Hours\Hour3\Play_cine_chicaKitchen_spotted	
	570626385	Play_sfx_fazerblast_flag_defend_fail			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblast_flag_defend_fail	
	577039560	Play_sfx_rechargeStation_charge_complete			\Default Work Unit\General\FreddyRechargeStation\Play_sfx_rechargeStation_charge_complete	
	582850940	Play_sfx_freddy_dragged_floorscrape			\Default Work Unit\Hours\Hour4\Play_sfx_freddy_dragged_floorscrape	
	593191036	Play_sfx_kitchenOffice_timer			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_timer	
	643166499	Play_vanessa_footsteps_hour1_firstaid_depart			\Default Work Unit\Hours\Hour1\Play_vanessa_footsteps_hour1_firstaid_depart	
	648446487	Stop_sfx_fazwatch_screen_static_lp			\Default Work Unit\General\Fazwatch\Stop_sfx_fazwatch_screen_static_lp	
	651390045	Play_sfx_pas_freddy_eye_remove_mvmt			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_eye_remove_mvmt	
	653444649	Play_sfx_tangle_tentacle_enter_room_manHoleCover			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_tentacle_enter_room_manHoleCover	
	658620780	Play_sfx_kitchenOffice_cheese_complete			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_cheese_complete	
	686226978	Play_VentSparks_Short			\Default Work Unit\General\Play_VentSparks_Short	
	691893846	Play_sfx_pas_freddy_faceplate_replace			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_faceplate_replace	
	700338035	Play_sfx_office_powerMeter_warning_alarm_lp			\Default Work Unit\Hours\Hour4\Play_sfx_office_powerMeter_warning_alarm_lp	
	708945989	Play_SFX_Footsteps_MoonMan_cinematic			\Default Work Unit\Character\SunMoonMan\Play_SFX_Footsteps_MoonMan_cinematic	
	709504947	Stop_mus_FreddysFanfare_80sSynth_elevator_sinkhole			\Default Work Unit\MusicStreaming\Stop_mus_FreddysFanfare_80sSynth_elevator_sinkhole	
	716726357	Play_sfx_fazerblaster_powerDown			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblaster_powerDown	
	759287362	Play_sfx_door_elevator_open_inGame			\Default Work Unit\General\Doors\Play_sfx_door_elevator_open_inGame	
	762538102	Play_sfx_fazerblast_staffbot_explode			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblast_staffbot_explode	
	765328656	Play_sfx_beverageCart_locker_botClose			\Default Work Unit\General\HidingSpots\Play_sfx_beverageCart_locker_botClose	
	769059658	Play_sfx_kitchenOffice_meat_complete			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_meat_complete	
	771127280	Play_sfx_sting_secret			\Default Work Unit\General\Play_sfx_sting_secret	
	773077878	Play_sfx_mazercise_maze_lever_down_near			\Default Work Unit\Hours\Hour6\Play_sfx_mazercise_maze_lever_down_near	
	778330945	Play_sfx_pas_freddy_faceplate_remove_clickOut			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_faceplate_remove_clickOut	
	783382672	Play_sfx_door_pas_lift_unlock			\Default Work Unit\Hours\Hour5\Play_sfx_door_pas_lift_unlock	
	788306239	Play_sfx_hidingSpot_laundryBin_enter			\Default Work Unit\General\HidingSpots\Play_sfx_hidingSpot_laundryBin_enter	
	807084612	Play_sfx_pas_freddy_ears_replace			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_ears_replace	
	811992844	Play_sfx_dynObj_plasticStrips_physics			\Default Work Unit\General\DynObj\Play_sfx_dynObj_plasticStrips_physics	
	815665005	Play_BallPit_JumpIn_Splash_2D			\Default Work Unit\Hours\Hour2\Play_BallPit_JumpIn_Splash_2D	
	818844836	Play_sfx_beverageCart_locker_botOpen			\Default Work Unit\General\HidingSpots\Play_sfx_beverageCart_locker_botOpen	
	825333901	Play_automation_vanessa_footsteps_intro_passby			\Default Work Unit\Hours\Hour1\Play_automation_vanessa_footsteps_intro_passby	
	834949164	Stop_sfx_stage_disk_startShow			\Default Work Unit\Hours\Hour4\Stop_sfx_stage_disk_startShow	
	839138463	Play_amb_emitter_generator_large			\Default Work Unit\General\Emitters\Play_amb_emitter_generator_large	
	839599989	Play_sfx_tangle_tentacle_search_move			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_tentacle_search_move	
	870566060	Play_DoorMaster_DoubleHinge_Metal_Open			\Default Work Unit\General\Doors\Play_DoorMaster_DoubleHinge_Metal_Open	
	885713275	Play_sfx_button_freddy_press_positive			\Default Work Unit\General\Play_sfx_button_freddy_press_positive	
	894041302	Play_sfx_fazerblast_game_start			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblast_game_start	
	909708337	Stop_sfx_fazcam_charging_lp			\Default Work Unit\General\Stop_sfx_fazcam_charging_lp	
	911620045	Play_sfx_freddy_prizeHead_horn			\Default Work Unit\General\Play_sfx_freddy_prizeHead_horn	
	935206824	Play_sfx_duffel_interact_start			\Default Work Unit\General\Pickups\Play_sfx_duffel_interact_start	
	944738641	Play_sfx_cine_roxy_prizeCounter_roxy_tension			\Default Work Unit\Hours\Hour3\Play_sfx_cine_roxy_prizeCounter_roxy_tension	
	961404312	Play_ChicaScream_Janked_TEMP			\Default Work Unit\General\Play_ChicaScream_Janked_TEMP	
	964869404	Play_amb_emitter_theatre_projector			\Default Work Unit\General\Emitters\Play_amb_emitter_theatre_projector	
	972465281	Play_sfx_upgradeMachine_card_accept			\Default Work Unit\Hours\Hour2\Play_sfx_upgradeMachine_card_accept	
	976192042	Play_sfx_pas_freddy_arm_casing_close_weld			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_arm_casing_close_weld	
	981754065	Play_sfx_freddy_call_succesful			\Default Work Unit\General\Fazwatch\Play_sfx_freddy_call_succesful	
	999785430	Play_sfx_tangle_tentacle_search_move_idle			\Default Work Unit\Play_sfx_tangle_tentacle_search_move_idle	
	1015267582	Play_sfx_backstageOffice_screen_switch_Freddy			\Default Work Unit\Hours\Hour4\Play_sfx_backstageOffice_screen_switch_Freddy	
	1016750000	Stop_sfx_pas_parts_glow_lp			\Default Work Unit\Hours\Hour5\Stop_sfx_pas_parts_glow_lp	
	1018204614	Play_sfx_driverAssist_bot_repair_blind_open_end			\Default Work Unit\Hours\Hour7\Play_sfx_driverAssist_bot_repair_blind_open_end	
	1042927127	Play_amb_emitter_arcadeGame_grp_classic			\Default Work Unit\General\Emitters\Play_amb_emitter_arcadeGame_grp_classic	
	1043605930	Stop_All_Cinematics			\Default Work Unit\General\_Utility\Stop_All_Cinematics	
	1044002637	Play_sfx_door_garage_open_finish			\Default Work Unit\General\Doors\Play_sfx_door_garage_open_finish	
	1050689614	Play_sfx_mapbot_push			\Default Work Unit\Hours\Hour3\Play_sfx_mapbot_push	
	1056898645	Play_sfx_general_monitor_active_hum_small			\Default Work Unit\General\Emitters\Play_sfx_general_monitor_active_hum_small	
	1079477183	Play_sfx_pas_testing_servo_monitor_ascend			\Default Work Unit\Hours\Hour5\Play_sfx_pas_testing_servo_monitor_ascend	
	1081967508	Play_sfx_pas_testing_monitor_descend_final_lockDown			\Default Work Unit\Hours\Hour5\Play_sfx_pas_testing_monitor_descend_final_lockDown	
	1107387878	Play_sfx_noisemaker_miniVehicle_activate			\Default Work Unit\General\DynObj\Play_sfx_noisemaker_miniVehicle_activate	
	1129017359	Play_amb_emitter_montyGolf_mechanicalRoom_steam			\Default Work Unit\General\Emitters\Play_amb_emitter_montyGolf_mechanicalRoom_steam	
	1130680621	Play_sfx_pas_simonSays_incorrect			\Default Work Unit\Hours\Hour5\Play_sfx_pas_simonSays_incorrect	
	1137327533	Play_sfx_door_daycare_open			\Default Work Unit\Hours\Hour2\Daycare\Play_sfx_door_daycare_open	
	1138469756	Play_sfx_pas_testing_monitor_descend_ratchet_spin			\Default Work Unit\Hours\Hour5\Play_sfx_pas_testing_monitor_descend_ratchet_spin	
	1141005292	Play_amb_emitter_fountain_large			\Default Work Unit\General\Emitters\Play_amb_emitter_fountain_large	
	1144747527	Play_sfx_chicaKitchen_jumpScare_scream			\Default Work Unit\Hours\Hour3\Play_sfx_chicaKitchen_jumpScare_scream	
	1149579253	Play_sfx_pas_freddy_eye_replace_mvmt			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_eye_replace_mvmt	
	1149975233	Play_sfx_flashlight_whine_vClose			\Default Work Unit\Hours\Hour3\Play_sfx_flashlight_whine_vClose	
	1161710255	Play_sfx_cdPlayer_stop			\Default Work Unit\Hours\Overtime\Play_sfx_cdPlayer_stop	
	1162290491	Play_cine_freddy_runUp			\Default Work Unit\Hours\Hour4\Play_cine_freddy_runUp	
	1167583868	Play_amb_emitter_vent_open			\Default Work Unit\General\Emitters\Play_amb_emitter_vent_open	
	1171038552	Play_sfx_jumpScare_monty			\Default Work Unit\General\Jumpscare\Play_sfx_jumpScare_monty	
	1186856345	Play_sfx_staffBot_cautionBot_servo_short			\Default Work Unit\Character\Staffbot\Play_sfx_staffBot_cautionBot_servo_short	
	1189514005	Play_sfx_fazerblast_flag_interact_progress_lp			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblast_flag_interact_progress_lp	
	1200779112	Play_sfx_pas_freddyVoicebox_remove_clickOut			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddyVoicebox_remove_clickOut	
	1205227523	Play_sfx_chicaVoicebox_screech			\Default Work Unit\General\Play_sfx_chicaVoicebox_screech	
	1206376130	Play_sfx_fazcam_trigger_click			\Default Work Unit\General\Play_sfx_fazcam_trigger_click	
	1209999667	Play_amb_emitter_fountain_waterfall			\Default Work Unit\General\Emitters\Play_amb_emitter_fountain_waterfall	
	1218916751	Play_sfx_button_freddy_press_negative			\Default Work Unit\General\Play_sfx_button_freddy_press_negative	
	1235697020	Play_sfx_door_garage_open_start			\Default Work Unit\General\Doors\Play_sfx_door_garage_open_start	
	1239108864	Play_Windowscare_HidingSpot			\Default Work Unit\General\HidingSpots\Play_Windowscare_HidingSpot	
	1249082832	Play_sfx_rechargeStation_enter			\Default Work Unit\General\FreddyRechargeStation\Play_sfx_rechargeStation_enter	
	1259686918	Play_sfx_pas_simonSays_correct			\Default Work Unit\Hours\Hour5\Play_sfx_pas_simonSays_correct	
	1264704426	Play_sfx_hidingSpot_kiosk_exit			\Default Work Unit\General\HidingSpots\Play_sfx_hidingSpot_kiosk_exit	
	1276500073	Play_sfx_door_lobbyGates_close_start			\Default Work Unit\General\Doors\Play_sfx_door_lobbyGates_close_start	
	1278124678	Play_sfx_pas_freddy_chestPlate_remove			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_chestPlate_remove	
	1280455278	Play_sfx_kitchenOffice_computer_bootUp			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_computer_bootUp	
	1287623967	Play_sfx_pas_freddy_arm_casing_open_mech			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_arm_casing_open_mech	
	1299412678	Play_sfx_elevator_stop_ding			\Default Work Unit\General\Doors\Play_sfx_elevator_stop_ding	
	1317371754	Play_Chica_Rummaging			\Default Work Unit\General\Play_Chica_Rummaging	
	1323788987	Stop_sfx_staffBot_servo			\Default Work Unit\Character\Staffbot\Stop_sfx_staffBot_servo	
	1326826758	Play_UI_StaminaOut			\Default Work Unit\General\Play_UI_StaminaOut	
	1339559671	Play_UI_Hover			\Default Work Unit\General\Play_UI_Hover	
	1350221369	Play_sfx_kitchenOffice_notMeat_complete			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_notMeat_complete	
	1353872528	Play_sfx_tangle_blob_breathOut			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_blob_breathOut	
	1356385525	Play_sfx_fazerblaster_getHit			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblaster_getHit	
	1365572986	Play_FlourescentLight_01			\Default Work Unit\General\Play_FlourescentLight_01	
	1365735406	Play_sfx_kitchenOffice_plate_smash			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_plate_smash	
	1391318779	Play_sfx_fire_room_bed_lp			\Default Work Unit\Hours\Hour7\Play_sfx_fire_room_bed_lp	
	1395752043	Play_sfx_door_daycare_close			\Default Work Unit\Hours\Hour2\Daycare\Play_sfx_door_daycare_close	
	1396236903	Play_sfx_door_pas_inner_close			\Default Work Unit\Hours\Hour5\Play_sfx_door_pas_inner_close	
	1400018624	Play_sfx_noisemaker_dishes_topple			\Default Work Unit\General\DynObj\Play_sfx_noisemaker_dishes_topple	
	1401499330	Play_sfx_pas_controlPC_interact_complete			\Default Work Unit\Hours\Hour5\Play_sfx_pas_controlPC_interact_complete	
	1409494926	Play_sfx_pas_freddy_hand_replace_clickOn			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_hand_replace_clickOn	
	1431331473	Stop_mus_FreddysFanfare_80sSynth_elevator			\Default Work Unit\MusicStreaming\Stop_mus_FreddysFanfare_80sSynth_elevator	
	1436244905	Play_sfx_mapbot_interact_start			\Default Work Unit\Character\Staffbot\Play_sfx_mapbot_interact_start	
	1439364084	Play_sfx_goKart_skid			\Default Work Unit\Hours\Hour7\Play_sfx_goKart_skid	
	1444246313	Play_sfx_staffBot_wheels_lp			\Default Work Unit\Character\Staffbot\Play_sfx_staffBot_wheels_lp	
	1446747965	Play_sfx_general_monitor_active_hum_large			\Default Work Unit\General\Emitters\Play_sfx_general_monitor_active_hum_large	
	1468213451	Play_sfx_duffel_pickup			\Default Work Unit\General\Pickups\Play_sfx_duffel_pickup	
	1473363047	Play_sfx_door_chainFence_close_fast			\Default Work Unit\General\Doors\Play_sfx_door_chainFence_close_fast	
	1477892991	Stop_hour3_chicaPizzaJumpscareCine			\Default Work Unit\Hours\Hour3\Stop_hour3_chicaPizzaJumpscareCine	
	1486310398	Play_sfx_door_elevator_close_inGame			\Default Work Unit\General\Doors\Play_sfx_door_elevator_close_inGame	
	1490600727	Play_sfx_dynObj_noisemaker_reset			\Default Work Unit\General\DynObj\Play_sfx_dynObj_noisemaker_reset	
	1506005792	Play_sfx_hidingSpot_laundryBin_botInteract			\Default Work Unit\General\HidingSpots\Play_sfx_hidingSpot_laundryBin_botInteract	
	1507880983	Play_sfx_mbb_gondola_cart_startUp			\Default Work Unit\Hours\Hour6\Play_sfx_mbb_gondola_cart_startUp	
	1512215940	Play_MontyBoss_BallGun_NoAmmo			\Default Work Unit\Hours\Hour6\Play_MontyBoss_BallGun_NoAmmo	
	1518339429	Play_sfx_stage_lift_start			\Default Work Unit\Hours\Hour4\Play_sfx_stage_lift_start	
	1524181237	Play_Fazwatch_Select			\Default Work Unit\General\Fazwatch\Play_Fazwatch_Select	
	1535616377	Play_sfx_doors_steel_verticalSliding_close			\Default Work Unit\General\Doors\Play_sfx_doors_steel_verticalSliding_close	
	1548227123	Play_sfx_tangle_tentacle_manHoleCover_scrape			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_tentacle_manHoleCover_scrape	
	1553397207	Play_sfx_driverAssist_bot_repair_process			\Default Work Unit\Hours\Hour7\Play_sfx_driverAssist_bot_repair_process	
	1560750235	Play_sfx_stage_holograms_appear			\Default Work Unit\Hours\Hour4\Play_sfx_stage_holograms_appear	
	1562570391	Play_Jumpscare_States			\Default Work Unit\General\Jumpscare\Play_Jumpscare_States	
	1569320644	Play_sfx_freddy_alert_outOfPower			\Default Work Unit\Character\Freddy\Play_sfx_freddy_alert_outOfPower	
	1572632780	Play_DaycareChair_physics			\Default Work Unit\General\DynObj\Play_DaycareChair_physics	
	1579420415	Play_sfx_noisemaker_dishes_piece_bump			\Default Work Unit\General\DynObj\Play_sfx_noisemaker_dishes_piece_bump	
	1585086095	Stop_automation_vanessa_footsteps_intro_passby			\Default Work Unit\Hours\Hour1\Stop_automation_vanessa_footsteps_intro_passby	
	1586918511	Play_sfx_prizeCounter_timer_beep			\Default Work Unit\Hours\Hour3\Play_sfx_prizeCounter_timer_beep	
	1588518462	Play_sfx_rechargeStation_flashlight_activate_complete			\Default Work Unit\General\FlashlightRecharge\Play_sfx_rechargeStation_flashlight_activate_complete	
	1589270263	PauseGame			\Default Work Unit\General\_States\PauseGame	
	1589992003	Play_sfx_jumpScare_vanny			\Default Work Unit\General\Jumpscare\Play_sfx_jumpScare_vanny	
	1591380348	Play_sfx_pas_freddy_wire_snap_on			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_wire_snap_on	
	1595539480	Play_Monty_FenceBreak			\Default Work Unit\Hours\Hour1\Play_Monty_FenceBreak	
	1603755886	Play_sfx_general_monitor_static_small			\Default Work Unit\General\Emitters\Play_sfx_general_monitor_static_small	
	1611889757	Play_sfx_upgradeMachine_magnet_malfunction			\Default Work Unit\Hours\Hour2\Play_sfx_upgradeMachine_magnet_malfunction	
	1613845456	Play_amb_spot_vent_pipe			\Default Work Unit\General\Emitters\Play_amb_spot_vent_pipe	
	1614865750	Play_sfx_fazcam_recharge			\Default Work Unit\General\Play_sfx_fazcam_recharge	
	1617276806	Play_sfx_ballPit_splash_large			\Default Work Unit\Hours\Hour2\Play_sfx_ballPit_splash_large	
	1619046287	Play_DoorMaster_SingleHinge_Metal_Open			\Default Work Unit\General\Doors\Play_DoorMaster_SingleHinge_Metal_Open	
	1624828971	Play_sfx_machinery_arcadeCabinet_hum_lp			\Default Work Unit\General\Emitters\Play_sfx_machinery_arcadeCabinet_hum_lp	
	1632433374	Play_Vent_Grate_Bounce			\Default Work Unit\General\Play_Vent_Grate_Bounce	
	1633612910	Play_sfx_pas_freddy_faceplate_replace_clickIn			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_faceplate_replace_clickIn	
	1638755545	Play_Static_OneShot			\Default Work Unit\General\Play_Static_OneShot	
	1648591713	Play_sfx_pas_freddy_bowtie_replace			\Default Work Unit\Hours\Hour5\Play_sfx_pas_freddy_bowtie_replace	
	1652873366	Play_sfx_mazercise_maze_button_down_near			\Default Work Unit\Hours\Hour6\Play_sfx_mazercise_maze_button_down_near	
	1653943421	Play_sfx_moonman_grab_freddy			\Default Work Unit\Hours\Hour4\Play_sfx_moonman_grab_freddy	
	1660564306	Play_sfx_fire_room_emitter_lp			\Default Work Unit\Hours\Hour7\Play_sfx_fire_room_emitter_lp	
	1667725117	Play_sfx_staffbot_bodyfall			\Default Work Unit\Hours\Hour3\Play_sfx_staffbot_bodyfall	
	1667934907	Play_sfx_door_accordionGates_open_start			\Default Work Unit\General\Doors\Play_sfx_door_accordionGates_open_start	
	1675786425	Stop_sfx_general_office_lockdown_alarm			\Default Work Unit\Hours\Hour3\Stop_sfx_general_office_lockdown_alarm	
	1678907485	Play_sfx_fazwatch_camera_servo_lp			\Default Work Unit\General\Fazwatch\Play_sfx_fazwatch_camera_servo_lp	
	1707079655	Play_sfx_tangle_waveStart_cue			\Default Work Unit\Hours\Overtime\Play_sfx_tangle_waveStart_cue	
	1730402680	Play_sfx_kitchenOffice_pizzaMachine_idle_lp			\Default Work Unit\Hours\Hour3\Play_sfx_kitchenOffice_pizzaMachine_idle_lp	
	1740174866	Play_sfx_fazerblast_defend_timer_lp			\Default Work Unit\Hours\Hour6\Play_sfx_fazerblast_defend_timer_lp	
	1771821257	Play_sfx_saveStation_screen_glitch_lp			\Default Work Unit\General\Play_sfx_saveStation_screen_glitch_lp	
	1772783401	Play_sfx_jumpScare_roxy			\Default Work Unit\General\Jumpscare\Play_sfx_jumpScare_roxy	
	1774712233	Play_sfx_montyMix_place			\Default Work Unit\Hours\Hour6\Play_sfx_montyMix_place	
	1775451897	Play_amb_emitter_arcadeGame_grp_pinball			\Default Work Unit\General\Emitters\Play_amb_emitter_arcadeGame_grp_pinball	
